date	country	Total	new_cases
2020-03-23	Estonia	352	26
2020-03-24	Estonia	369	17
2020-03-25	Estonia	404	35
2020-03-26	Estonia	538	134
2020-03-27	Estonia	575	37
2020-03-28	Estonia	645	70
2020-03-29	Estonia	679	34
2020-03-30	Estonia	715	36
2020-03-31	Estonia	745	30
2020-04-01	Estonia	779	34
2020-04-02	Estonia	858	79
2020-04-03	Estonia	961	103
2020-04-04	Estonia	1039	78
2020-04-05	Estonia	1097	58
2020-04-06	Estonia	1108	11
2020-04-07	Estonia	1149	41
2020-04-08	Estonia	1185	36
2020-04-09	Estonia	1207	22
2020-04-10	Estonia	1258	51
2020-04-11	Estonia	1304	46
2020-04-12	Estonia	1309	5
2020-04-13	Estonia	1332	23
2020-04-14	Estonia	1373	41
2020-04-15	Estonia	1400	27
2020-04-16	Estonia	1434	34
2020-04-17	Estonia	1459	25
2020-04-18	Estonia	1512	53
2020-04-19	Estonia	1528	16
2020-04-20	Estonia	1535	7
2020-04-21	Estonia	1552	17
2020-04-22	Estonia	1559	7
2020-04-23	Estonia	1592	33
2020-04-24	Estonia	1605	13
2020-04-25	Estonia	1635	30
2020-04-26	Estonia	1643	8
2020-04-27	Estonia	1647	4
2020-04-28	Estonia	1660	13
2020-04-29	Estonia	1666	6
2020-04-30	Estonia	1689	23
2020-05-01	Estonia	1694	5
2020-05-02	Estonia	1699	5
2020-05-03	Estonia	1700	1
2020-05-04	Estonia	1703	3
2020-05-05	Estonia	1711	8
2020-05-06	Estonia	1713	2
2020-05-07	Estonia	1720	7
2020-05-08	Estonia	1725	5
2020-05-09	Estonia	1733	8
2020-05-10	Estonia	1739	6
2020-05-11	Estonia	1741	2
2020-05-12	Estonia	1746	5
2020-05-13	Estonia	1751	5
2020-05-14	Estonia	1758	7
2020-05-15	Estonia	1766	8
2020-05-16	Estonia	1770	4
2020-05-17	Estonia	1774	4
2020-05-18	Estonia	1784	10
2020-05-19	Estonia	1791	7
2020-01-22	Eswatini	0	0
2020-01-23	Eswatini	0	0
2020-01-24	Eswatini	0	0
2020-01-25	Eswatini	0	0
2020-01-26	Eswatini	0	0
2020-01-27	Eswatini	0	0
2020-01-28	Eswatini	0	0
2020-01-29	Eswatini	0	0
2020-01-30	Eswatini	0	0
2020-01-31	Eswatini	0	0
2020-02-01	Eswatini	0	0
2020-02-02	Eswatini	0	0
2020-02-03	Eswatini	0	0
2020-02-04	Eswatini	0	0
2020-02-05	Eswatini	0	0
2020-02-06	Eswatini	0	0
2020-02-07	Eswatini	0	0
2020-02-08	Eswatini	0	0
2020-02-09	Eswatini	0	0
2020-02-10	Eswatini	0	0
2020-02-11	Eswatini	0	0
2020-02-12	Eswatini	0	0
2020-02-13	Eswatini	0	0
2020-02-14	Eswatini	0	0
2020-02-15	Eswatini	0	0
2020-02-16	Eswatini	0	0
2020-02-17	Eswatini	0	0
2020-02-18	Eswatini	0	0
2020-02-19	Eswatini	0	0
2020-02-20	Eswatini	0	0
2020-02-21	Eswatini	0	0
2020-02-22	Eswatini	0	0
2020-02-23	Eswatini	0	0
2020-02-24	Eswatini	0	0
2020-02-25	Eswatini	0	0
2020-02-26	Eswatini	0	0
2020-02-27	Eswatini	0	0
2020-02-28	Eswatini	0	0
2020-02-29	Eswatini	0	0
2020-03-01	Eswatini	0	0
2020-03-02	Eswatini	0	0
2020-03-03	Eswatini	0	0
2020-03-04	Eswatini	0	0
2020-03-05	Eswatini	0	0
2020-03-06	Eswatini	0	0
2020-03-07	Eswatini	0	0
2020-03-08	Eswatini	0	0
2020-03-09	Eswatini	0	0
2020-03-10	Eswatini	0	0
2020-03-11	Eswatini	0	0
2020-03-12	Eswatini	0	0
2020-03-13	Eswatini	0	0
2020-03-14	Eswatini	1	1
2020-03-15	Eswatini	1	0
2020-03-16	Eswatini	1	0
2020-03-17	Eswatini	1	0
2020-03-18	Eswatini	1	0
2020-03-19	Eswatini	1	0
2020-03-20	Eswatini	1	0
2020-03-21	Eswatini	1	0
2020-03-22	Eswatini	4	3
2020-03-23	Eswatini	4	0
2020-03-24	Eswatini	4	0
2020-03-25	Eswatini	4	0
2020-03-26	Eswatini	6	2
2020-03-27	Eswatini	9	3
2020-03-28	Eswatini	9	0
2020-03-29	Eswatini	9	0
2020-03-30	Eswatini	9	0
2020-03-31	Eswatini	9	0
2020-04-01	Eswatini	9	0
2020-04-02	Eswatini	9	0
2020-04-03	Eswatini	9	0
2020-04-04	Eswatini	9	0
2020-04-05	Eswatini	9	0
2020-04-06	Eswatini	10	1
2020-04-07	Eswatini	10	0
2020-04-08	Eswatini	12	2
2020-04-09	Eswatini	12	0
2020-04-10	Eswatini	12	0
2020-04-11	Eswatini	12	0
2020-04-12	Eswatini	14	2
2020-04-13	Eswatini	15	1
2020-04-14	Eswatini	15	0
2020-04-15	Eswatini	15	0
2020-04-16	Eswatini	16	1
2020-04-17	Eswatini	16	0
2020-04-18	Eswatini	22	6
2020-04-19	Eswatini	22	0
2020-04-20	Eswatini	24	2
2020-04-21	Eswatini	31	7
2020-04-22	Eswatini	31	0
2020-04-23	Eswatini	31	0
2020-04-24	Eswatini	36	5
2020-04-25	Eswatini	56	20
2020-04-26	Eswatini	59	3
2020-04-27	Eswatini	65	6
2020-04-28	Eswatini	71	6
2020-04-29	Eswatini	91	20
2020-04-30	Eswatini	100	9
2020-05-01	Eswatini	106	6
2020-05-02	Eswatini	108	2
2020-05-03	Eswatini	112	4
2020-05-04	Eswatini	116	4
2020-05-05	Eswatini	119	3
2020-05-06	Eswatini	123	4
2020-05-07	Eswatini	153	30
2020-05-08	Eswatini	159	6
2020-05-09	Eswatini	163	4
2020-05-10	Eswatini	172	9
2020-05-11	Eswatini	175	3
2020-05-12	Eswatini	184	9
2020-05-13	Eswatini	187	3
2020-05-14	Eswatini	187	0
2020-05-15	Eswatini	190	3
2020-05-16	Eswatini	202	12
2020-05-17	Eswatini	203	1
2020-05-18	Eswatini	205	2
2020-05-19	Eswatini	208	3
2020-01-22	Ethiopia	0	0
2020-01-23	Ethiopia	0	0
2020-01-24	Ethiopia	0	0
2020-01-25	Ethiopia	0	0
2020-01-26	Ethiopia	0	0
2020-01-27	Ethiopia	0	0
2020-01-28	Ethiopia	0	0
2020-01-29	Ethiopia	0	0
2020-01-30	Ethiopia	0	0
2020-01-31	Ethiopia	0	0
2020-02-01	Ethiopia	0	0
2020-02-02	Ethiopia	0	0
2020-02-03	Ethiopia	0	0
2020-02-04	Ethiopia	0	0
2020-02-05	Ethiopia	0	0
2020-02-06	Ethiopia	0	0
2020-02-07	Ethiopia	0	0
2020-02-08	Ethiopia	0	0
2020-02-09	Ethiopia	0	0
2020-02-10	Ethiopia	0	0
2020-02-11	Ethiopia	0	0
2020-02-12	Ethiopia	0	0
2020-02-13	Ethiopia	0	0
2020-02-14	Ethiopia	0	0
2020-02-15	Ethiopia	0	0
2020-02-16	Ethiopia	0	0
2020-02-17	Ethiopia	0	0
2020-02-18	Ethiopia	0	0
2020-02-19	Ethiopia	0	0
2020-02-20	Ethiopia	0	0
2020-02-21	Ethiopia	0	0
2020-02-22	Ethiopia	0	0
2020-02-23	Ethiopia	0	0
2020-02-24	Ethiopia	0	0
2020-02-25	Ethiopia	0	0
2020-02-26	Ethiopia	0	0
2020-02-27	Ethiopia	0	0
2020-02-28	Ethiopia	0	0
2020-02-29	Ethiopia	0	0
2020-03-01	Ethiopia	0	0
2020-03-02	Ethiopia	0	0
2020-03-03	Ethiopia	0	0
2020-03-04	Ethiopia	0	0
2020-03-05	Ethiopia	0	0
2020-03-06	Ethiopia	0	0
2020-03-07	Ethiopia	0	0
2020-03-08	Ethiopia	0	0
2020-03-09	Ethiopia	0	0
2020-03-10	Ethiopia	0	0
2020-03-11	Ethiopia	0	0
2020-03-12	Ethiopia	0	0
2020-03-13	Ethiopia	1	1
2020-03-14	Ethiopia	1	0
2020-03-15	Ethiopia	1	0
2020-03-16	Ethiopia	5	4
2020-03-17	Ethiopia	5	0
2020-03-18	Ethiopia	6	1
2020-03-19	Ethiopia	6	0
2020-03-20	Ethiopia	9	3
2020-03-21	Ethiopia	9	0
2020-03-22	Ethiopia	11	2
2020-03-23	Ethiopia	11	0
2020-03-24	Ethiopia	12	1
2020-03-25	Ethiopia	12	0
2020-03-26	Ethiopia	12	0
2020-03-27	Ethiopia	16	4
2020-03-28	Ethiopia	16	0
2020-03-29	Ethiopia	21	5
2020-03-30	Ethiopia	23	2
2020-03-31	Ethiopia	26	3
2020-04-01	Ethiopia	29	3
2020-04-02	Ethiopia	29	0
2020-04-03	Ethiopia	35	6
2020-04-04	Ethiopia	38	3
2020-04-05	Ethiopia	43	5
2020-04-06	Ethiopia	44	1
2020-04-07	Ethiopia	52	8
2020-04-08	Ethiopia	55	3
2020-04-09	Ethiopia	56	1
2020-04-10	Ethiopia	65	9
2020-04-11	Ethiopia	69	4
2020-04-12	Ethiopia	71	2
2020-04-13	Ethiopia	74	3
2020-04-14	Ethiopia	82	8
2020-04-15	Ethiopia	85	3
2020-04-16	Ethiopia	92	7
2020-04-17	Ethiopia	96	4
2020-04-18	Ethiopia	105	9
2020-04-19	Ethiopia	108	3
2020-04-20	Ethiopia	111	3
2020-04-21	Ethiopia	114	3
2020-04-22	Ethiopia	116	2
2020-04-23	Ethiopia	116	0
2020-04-24	Ethiopia	117	1
2020-04-25	Ethiopia	122	5
2020-04-26	Ethiopia	123	1
2020-04-27	Ethiopia	124	1
2020-04-28	Ethiopia	126	2
2020-04-29	Ethiopia	130	4
2020-04-30	Ethiopia	131	1
2020-05-01	Ethiopia	133	2
2020-05-02	Ethiopia	133	0
2020-05-03	Ethiopia	135	2
2020-05-04	Ethiopia	140	5
2020-05-05	Ethiopia	145	5
2020-05-06	Ethiopia	162	17
2020-05-07	Ethiopia	191	29
2020-05-08	Ethiopia	194	3
2020-05-09	Ethiopia	210	16
2020-05-10	Ethiopia	239	29
2020-05-11	Ethiopia	250	11
2020-05-12	Ethiopia	261	11
2020-05-13	Ethiopia	263	2
2020-05-14	Ethiopia	272	9
2020-05-15	Ethiopia	287	15
2020-05-16	Ethiopia	306	19
2020-05-17	Ethiopia	317	11
2020-05-18	Ethiopia	352	35
2020-05-19	Ethiopia	365	13
2020-01-22	Fiji	0	0
2020-01-23	Fiji	0	0
2020-01-24	Fiji	0	0
2020-01-25	Fiji	0	0
2020-01-26	Fiji	0	0
2020-01-27	Fiji	0	0
2020-01-28	Fiji	0	0
2020-01-29	Fiji	0	0
2020-01-30	Fiji	0	0
2020-01-31	Fiji	0	0
2020-02-01	Fiji	0	0
2020-02-02	Fiji	0	0
2020-02-03	Fiji	0	0
2020-02-04	Fiji	0	0
2020-02-05	Fiji	0	0
2020-02-06	Fiji	0	0
2020-02-07	Fiji	0	0
2020-02-08	Fiji	0	0
2020-02-09	Fiji	0	0
2020-02-10	Fiji	0	0
2020-02-11	Fiji	0	0
2020-02-12	Fiji	0	0
2020-02-13	Fiji	0	0
2020-02-14	Fiji	0	0
2020-02-15	Fiji	0	0
2020-02-16	Fiji	0	0
2020-02-17	Fiji	0	0
2020-02-18	Fiji	0	0
2020-02-19	Fiji	0	0
2020-02-20	Fiji	0	0
2020-02-21	Fiji	0	0
2020-02-22	Fiji	0	0
2020-02-23	Fiji	0	0
2020-02-24	Fiji	0	0
2020-02-25	Fiji	0	0
2020-02-26	Fiji	0	0
2020-02-27	Fiji	0	0
2020-02-28	Fiji	0	0
2020-02-29	Fiji	0	0
2020-03-01	Fiji	0	0
2020-03-02	Fiji	0	0
2020-03-03	Fiji	0	0
2020-03-04	Fiji	0	0
2020-03-05	Fiji	0	0
2020-03-06	Fiji	0	0
2020-03-07	Fiji	0	0
2020-03-08	Fiji	0	0
2020-03-09	Fiji	0	0
2020-03-10	Fiji	0	0
2020-03-11	Fiji	0	0
2020-03-12	Fiji	0	0
2020-03-13	Fiji	0	0
2020-03-14	Fiji	0	0
2020-03-15	Fiji	0	0
2020-03-16	Fiji	0	0
2020-03-17	Fiji	0	0
2020-03-18	Fiji	0	0
2020-03-19	Fiji	1	1
2020-03-20	Fiji	1	0
2020-03-21	Fiji	1	0
2020-03-22	Fiji	2	1
2020-03-23	Fiji	3	1
2020-03-24	Fiji	4	1
2020-03-25	Fiji	5	1
2020-03-26	Fiji	5	0
2020-03-27	Fiji	5	0
2020-03-28	Fiji	5	0
2020-03-29	Fiji	5	0
2020-03-30	Fiji	5	0
2020-03-31	Fiji	5	0
2020-04-01	Fiji	5	0
2020-04-02	Fiji	7	2
2020-04-03	Fiji	7	0
2020-04-04	Fiji	12	5
2020-04-05	Fiji	12	0
2020-04-06	Fiji	14	2
2020-04-07	Fiji	15	1
2020-04-08	Fiji	15	0
2020-04-09	Fiji	15	0
2020-04-10	Fiji	16	1
2020-04-11	Fiji	16	0
2020-04-12	Fiji	16	0
2020-04-13	Fiji	16	0
2020-04-14	Fiji	16	0
2020-04-15	Fiji	16	0
2020-04-16	Fiji	17	1
2020-04-17	Fiji	17	0
2020-04-18	Fiji	17	0
2020-04-19	Fiji	17	0
2020-04-20	Fiji	18	1
2020-04-21	Fiji	18	0
2020-04-22	Fiji	18	0
2020-04-23	Fiji	18	0
2020-04-24	Fiji	18	0
2020-04-25	Fiji	18	0
2020-04-26	Fiji	18	0
2020-04-27	Fiji	18	0
2020-04-28	Fiji	18	0
2020-04-29	Fiji	18	0
2020-04-30	Fiji	18	0
2020-05-01	Fiji	18	0
2020-05-02	Fiji	18	0
2020-05-03	Fiji	18	0
2020-05-04	Fiji	18	0
2020-05-05	Fiji	18	0
2020-05-06	Fiji	18	0
2020-05-07	Fiji	18	0
2020-05-08	Fiji	18	0
2020-05-09	Fiji	18	0
2020-05-10	Fiji	18	0
2020-05-11	Fiji	18	0
2020-05-12	Fiji	18	0
2020-05-13	Fiji	18	0
2020-05-14	Fiji	18	0
2020-05-15	Fiji	18	0
2020-05-16	Fiji	18	0
2020-05-17	Fiji	18	0
2020-05-18	Fiji	18	0
2020-05-19	Fiji	18	0
2020-01-22	Finland	0	0
2020-01-23	Finland	0	0
2020-01-24	Finland	0	0
2020-01-25	Finland	0	0
2020-01-26	Finland	0	0
2020-01-27	Finland	0	0
2020-01-28	Finland	0	0
2020-01-29	Finland	1	1
2020-01-30	Finland	1	0
2020-01-31	Finland	1	0
2020-02-01	Finland	1	0
2020-02-02	Finland	1	0
2020-02-03	Finland	1	0
2020-02-04	Finland	1	0
2020-02-05	Finland	1	0
2020-02-06	Finland	1	0
2020-02-07	Finland	1	0
2020-02-08	Finland	1	0
2020-02-09	Finland	1	0
2020-02-10	Finland	1	0
2020-02-11	Finland	1	0
2020-02-12	Finland	1	0
2020-02-13	Finland	1	0
2020-02-14	Finland	1	0
2020-02-15	Finland	1	0
2020-02-16	Finland	1	0
2020-02-17	Finland	1	0
2020-02-18	Finland	1	0
2020-02-19	Finland	1	0
2020-02-20	Finland	1	0
2020-02-21	Finland	1	0
2020-02-22	Finland	1	0
2020-02-23	Finland	1	0
2020-02-24	Finland	1	0
2020-02-25	Finland	1	0
2020-02-26	Finland	2	1
2020-02-27	Finland	2	0
2020-02-28	Finland	2	0
2020-02-29	Finland	3	1
2020-03-01	Finland	6	3
2020-03-02	Finland	6	0
2020-03-03	Finland	6	0
2020-03-04	Finland	6	0
2020-03-05	Finland	12	6
2020-03-06	Finland	15	3
2020-03-07	Finland	15	0
2020-03-08	Finland	23	8
2020-03-09	Finland	30	7
2020-03-10	Finland	40	10
2020-03-11	Finland	59	19
2020-03-12	Finland	59	0
2020-03-13	Finland	155	96
2020-03-14	Finland	225	70
2020-03-15	Finland	244	19
2020-03-16	Finland	277	33
2020-03-17	Finland	321	44
2020-03-18	Finland	336	15
2020-03-19	Finland	400	64
2020-03-20	Finland	450	50
2020-03-21	Finland	523	73
2020-03-22	Finland	626	103
2020-03-23	Finland	700	74
2020-03-24	Finland	792	92
2020-03-25	Finland	880	88
2020-03-26	Finland	958	78
2020-03-27	Finland	1041	83
2020-03-28	Finland	1167	126
2020-03-29	Finland	1240	73
2020-03-30	Finland	1352	112
2020-03-31	Finland	1418	66
2020-04-01	Finland	1446	28
2020-04-02	Finland	1518	72
2020-04-03	Finland	1615	97
2020-04-04	Finland	1882	267
2020-04-05	Finland	1927	45
2020-04-06	Finland	2176	249
2020-04-07	Finland	2308	132
2020-04-08	Finland	2487	179
2020-04-09	Finland	2605	118
2020-04-10	Finland	2769	164
2020-04-11	Finland	2905	136
2020-04-12	Finland	2974	69
2020-04-13	Finland	3064	90
2020-04-14	Finland	3161	97
2020-04-15	Finland	3237	76
2020-04-16	Finland	3369	132
2020-04-17	Finland	3489	120
2020-04-18	Finland	3681	192
2020-04-19	Finland	3783	102
2020-04-20	Finland	3868	85
2020-04-21	Finland	4014	146
2020-04-22	Finland	4129	115
2020-04-23	Finland	4284	155
2020-04-24	Finland	4395	111
2020-04-25	Finland	4475	80
2020-04-26	Finland	4576	101
2020-04-27	Finland	4695	119
2020-04-28	Finland	4740	45
2020-04-29	Finland	4906	166
2020-04-30	Finland	4995	89
2020-05-01	Finland	5051	56
2020-05-02	Finland	5176	125
2020-05-03	Finland	5254	78
2020-05-04	Finland	5327	73
2020-05-05	Finland	5412	85
2020-05-06	Finland	5573	161
2020-05-07	Finland	5673	100
2020-05-08	Finland	5738	65
2020-05-09	Finland	5880	142
2020-05-10	Finland	5962	82
2020-05-11	Finland	5984	22
2020-05-12	Finland	6003	19
2020-05-13	Finland	6054	51
2020-05-14	Finland	6145	91
2020-05-15	Finland	6228	83
2020-05-16	Finland	6286	58
2020-05-17	Finland	6347	61
2020-05-18	Finland	6380	33
2020-05-19	Finland	6399	19
2020-01-22	France	0	0
2020-01-23	France	0	0
2020-01-24	France	2	2
2020-01-25	France	3	1
2020-01-26	France	3	0
2020-01-27	France	3	0
2020-01-28	France	4	1
2020-01-29	France	5	1
2020-01-30	France	5	0
2020-01-31	France	5	0
2020-02-01	France	6	1
2020-02-02	France	6	0
2020-02-03	France	6	0
2020-02-04	France	6	0
2020-02-05	France	6	0
2020-02-06	France	6	0
2020-02-07	France	6	0
2020-02-08	France	11	5
2020-02-09	France	11	0
2020-02-10	France	11	0
2020-02-11	France	11	0
2020-02-12	France	11	0
2020-02-13	France	11	0
2020-02-14	France	11	0
2020-02-15	France	12	1
2020-02-16	France	12	0
2020-02-17	France	12	0
2020-02-18	France	12	0
2020-02-19	France	12	0
2020-02-20	France	12	0
2020-02-21	France	12	0
2020-02-22	France	12	0
2020-02-23	France	12	0
2020-02-24	France	12	0
2020-02-25	France	14	2
2020-02-26	France	18	4
2020-02-27	France	38	20
2020-02-28	France	57	19
2020-02-29	France	100	43
2020-03-01	France	130	30
2020-03-02	France	191	61
2020-03-03	France	204	13
2020-03-04	France	288	84
2020-03-05	France	380	92
2020-03-06	France	656	276
2020-03-07	France	959	303
2020-03-08	France	1136	177
2020-03-09	France	1219	83
2020-03-10	France	1794	575
2020-03-11	France	2293	499
2020-03-12	France	2293	0
2020-03-13	France	3681	1388
2020-03-14	France	4496	815
2020-03-15	France	4532	36
2020-03-16	France	6683	2151
2020-03-17	France	7715	1032
2020-03-18	France	9124	1409
2020-03-19	France	10970	1846
2020-03-20	France	12758	1788
2020-03-21	France	14463	1705
2020-03-22	France	16243	1780
2020-03-23	France	20123	3880
2020-03-24	France	22622	2499
2020-03-25	France	25600	2978
2020-03-26	France	29551	3951
2020-03-27	France	33402	3851
2020-03-28	France	38105	4703
2020-03-29	France	40708	2603
2020-03-30	France	45170	4462
2020-03-31	France	52827	7657
2020-04-01	France	57749	4922
2020-04-02	France	59929	2180
2020-04-03	France	65202	5273
2020-04-04	France	69500	4298
2020-04-05	France	71412	1912
2020-04-06	France	75343	3931
2020-04-07	France	79163	3820
2020-04-08	France	83057	3894
2020-04-09	France	87366	4309
2020-04-10	France	91738	4372
2020-04-11	France	94863	3125
2020-04-12	France	121712	26849
2020-04-13	France	125394	3682
2020-04-14	France	130365	4971
2020-04-15	France	133585	3220
2020-04-16	France	146075	12490
2020-04-17	France	148084	2009
2020-04-18	France	148086	2
2020-04-19	France	153011	4925
2020-04-20	France	155393	2382
2020-04-21	France	158168	2775
2020-04-22	France	155980	-2188
2020-04-23	France	158303	2323
2020-04-24	France	159952	1649
2020-04-25	France	161644	1692
2020-04-26	France	162220	576
2020-04-27	France	165963	3743
2020-04-28	France	169053	3090
2020-04-29	France	166543	-2510
2020-04-30	France	167299	756
2020-05-01	France	167305	6
2020-05-02	France	168518	1213
2020-05-03	France	168925	407
2020-05-04	France	169583	658
2020-05-05	France	170687	1104
2020-05-06	France	174224	3537
2020-05-07	France	174918	694
2020-05-08	France	176202	1284
2020-05-09	France	176782	580
2020-05-10	France	177094	312
2020-05-11	France	177547	453
2020-05-12	France	178349	802
2020-05-13	France	178184	-165
2020-05-14	France	178994	810
2020-05-15	France	179630	636
2020-05-16	France	179630	0
2020-05-17	France	179693	63
2020-05-18	France	180051	358
2020-05-19	France	180933	882
2020-01-22	Gabon	0	0
2020-01-23	Gabon	0	0
2020-01-24	Gabon	0	0
2020-01-25	Gabon	0	0
2020-01-26	Gabon	0	0
2020-01-27	Gabon	0	0
2020-01-28	Gabon	0	0
2020-01-29	Gabon	0	0
2020-01-30	Gabon	0	0
2020-01-31	Gabon	0	0
2020-02-01	Gabon	0	0
2020-02-02	Gabon	0	0
2020-02-03	Gabon	0	0
2020-02-04	Gabon	0	0
2020-02-05	Gabon	0	0
2020-02-06	Gabon	0	0
2020-02-07	Gabon	0	0
2020-02-08	Gabon	0	0
2020-02-09	Gabon	0	0
2020-02-10	Gabon	0	0
2020-02-11	Gabon	0	0
2020-02-12	Gabon	0	0
2020-02-13	Gabon	0	0
2020-02-14	Gabon	0	0
2020-02-15	Gabon	0	0
2020-02-16	Gabon	0	0
2020-02-17	Gabon	0	0
2020-02-18	Gabon	0	0
2020-02-19	Gabon	0	0
2020-02-20	Gabon	0	0
2020-02-21	Gabon	0	0
2020-02-22	Gabon	0	0
2020-02-23	Gabon	0	0
2020-02-24	Gabon	0	0
2020-02-25	Gabon	0	0
2020-02-26	Gabon	0	0
2020-02-27	Gabon	0	0
2020-02-28	Gabon	0	0
2020-02-29	Gabon	0	0
2020-03-01	Gabon	0	0
2020-03-02	Gabon	0	0
2020-03-03	Gabon	0	0
2020-03-04	Gabon	0	0
2020-03-05	Gabon	0	0
2020-03-06	Gabon	0	0
2020-03-07	Gabon	0	0
2020-03-08	Gabon	0	0
2020-03-09	Gabon	0	0
2020-03-10	Gabon	0	0
2020-03-11	Gabon	0	0
2020-03-12	Gabon	0	0
2020-03-13	Gabon	0	0
2020-03-14	Gabon	1	1
2020-03-15	Gabon	1	0
2020-03-16	Gabon	1	0
2020-03-17	Gabon	1	0
2020-03-18	Gabon	1	0
2020-03-19	Gabon	1	0
2020-03-20	Gabon	3	2
2020-03-21	Gabon	4	1
2020-03-22	Gabon	5	1
2020-03-23	Gabon	5	0
2020-03-24	Gabon	6	1
2020-03-25	Gabon	6	0
2020-03-26	Gabon	7	1
2020-03-27	Gabon	7	0
2020-03-28	Gabon	7	0
2020-03-29	Gabon	7	0
2020-03-30	Gabon	7	0
2020-03-31	Gabon	16	9
2020-04-01	Gabon	18	2
2020-04-02	Gabon	21	3
2020-04-03	Gabon	21	0
2020-04-04	Gabon	21	0
2020-04-05	Gabon	21	0
2020-04-06	Gabon	24	3
2020-04-07	Gabon	30	6
2020-04-08	Gabon	34	4
2020-04-09	Gabon	44	10
2020-04-10	Gabon	44	0
2020-04-11	Gabon	46	2
2020-04-12	Gabon	49	3
2020-04-13	Gabon	57	8
2020-04-14	Gabon	57	0
2020-04-15	Gabon	80	23
2020-04-16	Gabon	80	0
2020-04-17	Gabon	108	28
2020-04-18	Gabon	108	0
2020-04-19	Gabon	109	1
2020-04-20	Gabon	120	11
2020-04-21	Gabon	156	36
2020-04-22	Gabon	166	10
2020-04-23	Gabon	167	1
2020-04-24	Gabon	172	5
2020-04-25	Gabon	176	4
2020-04-26	Gabon	176	0
2020-04-27	Gabon	211	35
2020-04-28	Gabon	238	27
2020-04-29	Gabon	276	38
2020-04-30	Gabon	276	0
2020-05-01	Gabon	276	0
2020-05-02	Gabon	335	59
2020-05-03	Gabon	335	0
2020-05-04	Gabon	367	32
2020-05-05	Gabon	397	30
2020-05-06	Gabon	397	0
2020-05-07	Gabon	504	107
2020-05-08	Gabon	620	116
2020-05-09	Gabon	661	41
2020-05-10	Gabon	661	0
2020-05-11	Gabon	802	141
2020-05-12	Gabon	863	61
2020-05-13	Gabon	1004	141
2020-05-14	Gabon	1104	100
2020-05-15	Gabon	1209	105
2020-05-16	Gabon	1320	111
2020-05-17	Gabon	1320	0
2020-05-18	Gabon	1432	112
2020-05-19	Gabon	1502	70
2020-01-22	Gambia	0	0
2020-01-23	Gambia	0	0
2020-01-24	Gambia	0	0
2020-01-25	Gambia	0	0
2020-01-26	Gambia	0	0
2020-01-27	Gambia	0	0
2020-01-28	Gambia	0	0
2020-01-29	Gambia	0	0
2020-01-30	Gambia	0	0
2020-01-31	Gambia	0	0
2020-02-01	Gambia	0	0
2020-02-02	Gambia	0	0
2020-02-03	Gambia	0	0
2020-02-04	Gambia	0	0
2020-02-05	Gambia	0	0
2020-02-06	Gambia	0	0
2020-02-07	Gambia	0	0
2020-02-08	Gambia	0	0
2020-02-09	Gambia	0	0
2020-02-10	Gambia	0	0
2020-02-11	Gambia	0	0
2020-02-12	Gambia	0	0
2020-02-13	Gambia	0	0
2020-02-14	Gambia	0	0
2020-02-15	Gambia	0	0
2020-02-16	Gambia	0	0
2020-02-17	Gambia	0	0
2020-02-18	Gambia	0	0
2020-02-19	Gambia	0	0
2020-02-20	Gambia	0	0
2020-02-21	Gambia	0	0
2020-02-22	Gambia	0	0
2020-02-23	Gambia	0	0
2020-02-24	Gambia	0	0
2020-02-25	Gambia	0	0
2020-02-26	Gambia	0	0
2020-02-27	Gambia	0	0
2020-02-28	Gambia	0	0
2020-02-29	Gambia	0	0
2020-03-01	Gambia	0	0
2020-03-02	Gambia	0	0
2020-03-03	Gambia	0	0
2020-03-04	Gambia	0	0
2020-03-05	Gambia	0	0
2020-03-06	Gambia	0	0
2020-03-07	Gambia	0	0
2020-03-08	Gambia	0	0
2020-03-09	Gambia	0	0
2020-03-10	Gambia	0	0
2020-03-11	Gambia	0	0
2020-03-12	Gambia	0	0
2020-03-13	Gambia	0	0
2020-03-14	Gambia	0	0
2020-03-15	Gambia	0	0
2020-03-16	Gambia	0	0
2020-03-17	Gambia	1	1
2020-03-18	Gambia	1	0
2020-03-19	Gambia	1	0
2020-03-20	Gambia	1	0
2020-03-21	Gambia	1	0
2020-03-22	Gambia	1	0
2020-03-23	Gambia	2	1
2020-03-24	Gambia	3	1
2020-03-25	Gambia	3	0
2020-03-26	Gambia	3	0
2020-03-27	Gambia	3	0
2020-03-28	Gambia	3	0
2020-03-29	Gambia	4	1
2020-03-30	Gambia	4	0
2020-03-31	Gambia	4	0
2020-04-01	Gambia	4	0
2020-04-02	Gambia	4	0
2020-04-03	Gambia	4	0
2020-04-04	Gambia	4	0
2020-04-05	Gambia	4	0
2020-04-06	Gambia	4	0
2020-04-07	Gambia	4	0
2020-04-08	Gambia	4	0
2020-04-09	Gambia	4	0
2020-04-10	Gambia	4	0
2020-04-11	Gambia	9	5
2020-04-12	Gambia	9	0
2020-04-13	Gambia	9	0
2020-04-14	Gambia	9	0
2020-04-15	Gambia	9	0
2020-04-16	Gambia	9	0
2020-04-17	Gambia	9	0
2020-04-18	Gambia	9	0
2020-04-19	Gambia	10	1
2020-04-20	Gambia	10	0
2020-04-21	Gambia	10	0
2020-04-22	Gambia	10	0
2020-04-23	Gambia	10	0
2020-04-24	Gambia	10	0
2020-04-25	Gambia	10	0
