date,country,Total,new_cases,population,growth,PerCapita
2020-03-17,Spain,11748,1806,46796540,0.3920819993033758,2.510442011311093e-4
2020-03-18,Spain,13910,2162,46796540,0.39424326223826983,2.9724419796848227e-4
2020-03-19,Spain,17963,4053,46796540,0.47500575008898877,3.8385316521264177e-4
2020-03-20,Spain,20410,2447,46796540,0.3462545446649428,4.361433558976796e-4
2020-03-21,Spain,25374,4964,46796540,0.4423045618702675,5.422195743531467e-4
2020-03-22,Spain,28768,3394,46796540,0.34347970716256376,6.147463038934075e-4
2020-03-23,Spain,35136,6368,46796540,0.4257212887146298,7.508247404615811e-4
2020-03-24,Spain,39885,4749,46796540,0.3450613257680507,8.523066021547747e-4
2020-03-25,Spain,49515,9630,46796540,0.4410062575934665,0.0010580910469021854
2020-03-26,Spain,57786,8271,46796540,0.3783273111417233,0.0012348348830917841
2020-03-27,Spain,65719,7933,46796540,0.34743475002077034,0.0014043559630690645
2020-03-28,Spain,73235,7516,46796540,0.32035687071225527,0.0015649661278376564
2020-03-29,Spain,80110,6875,46796540,0.29294965128838907,0.0017118786987243074
2020-03-30,Spain,87956,7846,46796540,0.29866987252729166,0.0018795406668954584
2020-03-31,Spain,95923,7967,46796540,0.2881947281407983,0.002049788296314215
2020-04-01,Spain,104118,8195,46796540,0.2805508380643756,0.002224908080811103
2020-04-02,Spain,112065,7947,46796540,0.2662972053541691,0.0023947283282054616
2020-04-03,Spain,119199,7134,46796540,0.24464156511450108,0.0025471754963080602
2020-04-04,Spain,126168,6969,46796540,0.2350231392329075,0.00269609676270938
2020-04-05,Spain,131646,5478,46796540,0.2039892024871045,0.0028131566991918635
2020-04-06,Spain,136675,5029,46796540,0.19182105556663387,0.0029206219092266224
2020-04-07,Spain,141942,5267,46796540,0.1926310088116407,0.003033172965351712
2020-04-08,Spain,148220,6278,46796540,0.20580563005097813,0.0031673281828100966
2020-04-09,Spain,153222,5002,46796540,0.18068049856159854,0.003274216427111919
2020-04-10,Spain,158273,5051,46796540,0.17864269715123615,0.0033821517573735154
2020-04-11,Spain,163027,4754,46796540,0.1707653766221949,0.003483740464572808
2020-04-12,Spain,166831,3804,46796540,0.15100171424041617,0.0035650285256132183
2020-04-13,Spain,170099,3268,46796540,0.13860858937471465,0.003634862748399775
2020-04-14,Spain,172541,2442,46796540,0.11896704501741241,0.003687046093578713
2020-04-15,Spain,177644,5103,46796540,0.16948743702251096,0.003796092617103743
2020-01-22,Sri Lanka,0,0,21670000,0,0
2020-01-23,Sri Lanka,0,0,21670000,0,0
2020-01-24,Sri Lanka,0,0,21670000,0,0
2020-01-25,Sri Lanka,0,0,21670000,0,0
2020-01-26,Sri Lanka,0,0,21670000,0,0
2020-01-27,Sri Lanka,1,1,21670000,1,4.6146746654360865e-8
2020-01-28,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-01-29,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-01-30,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-01-31,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-01,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-02,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-03,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-04,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-05,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-06,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-07,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-08,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-09,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-10,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-11,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-12,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-13,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-14,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-15,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-16,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-17,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-18,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-19,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-20,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-21,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-22,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-23,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-24,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-25,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-26,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-27,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-28,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-02-29,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-01,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-02,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-03,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-04,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-05,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-06,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-07,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-08,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-09,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-10,Sri Lanka,1,0,21670000,0,4.6146746654360865e-8
2020-03-11,Sri Lanka,2,1,21670000,0.7071067811865476,9.229349330872173e-8
2020-03-12,Sri Lanka,2,0,21670000,0,9.229349330872173e-8
2020-03-13,Sri Lanka,6,4,21670000,0.816496580927726,2.768804799261652e-7
2020-03-14,Sri Lanka,10,4,21670000,0.6324555320336759,4.614674665436087e-7
2020-03-15,Sri Lanka,18,8,21670000,0.6666666666666666,8.306414397784956e-7
2020-03-16,Sri Lanka,28,10,21670000,0.5976143046671968,1.2921089063221044e-6
2020-03-17,Sri Lanka,44,16,21670000,0.6030226891555273,2.030456852791878e-6
2020-03-18,Sri Lanka,51,7,21670000,0.3704792868174742,2.3534840793724043e-6
2020-03-19,Sri Lanka,60,9,21670000,0.3872983346207417,2.768804799261652e-6
2020-03-20,Sri Lanka,73,13,21670000,0.42199785755477703,3.368712505768343e-6
2020-03-21,Sri Lanka,77,4,21670000,0.2279211529192759,3.553299492385787e-6
2020-03-22,Sri Lanka,82,5,21670000,0.2469323991623974,3.7840332256575913e-6
2020-03-23,Sri Lanka,97,15,21670000,0.39324187881980727,4.476234425473004e-6
2020-03-24,Sri Lanka,102,5,21670000,0.22140372138502382,4.706968158744809e-6
2020-03-25,Sri Lanka,102,0,21670000,0,4.706968158744809e-6
2020-03-26,Sri Lanka,106,4,21670000,0.19425717247145283,4.8915551453622516e-6
2020-03-27,Sri Lanka,106,0,21670000,0,4.8915551453622516e-6
2020-03-28,Sri Lanka,113,7,21670000,0.24889134708717228,5.214582371942778e-6
2020-03-29,Sri Lanka,117,4,21670000,0.18490006540840973,5.399169358560222e-6
2020-03-30,Sri Lanka,122,5,21670000,0.20244408254472898,5.629903091832026e-6
2020-03-31,Sri Lanka,143,21,21670000,0.38321423101595126,6.598984771573604e-6
2020-04-01,Sri Lanka,146,3,21670000,0.14334554477024897,6.737425011536686e-6
2020-04-02,Sri Lanka,151,5,21670000,0.18196863131170976,6.968158744808491e-6
2020-04-03,Sri Lanka,159,8,21670000,0.2243088616368177,7.337332718043378e-6
2020-04-04,Sri Lanka,166,7,21670000,0.20535012709710013,7.660359944623904e-6
2020-04-05,Sri Lanka,176,10,21670000,0.2383656473113981,8.121827411167512e-6
2020-04-06,Sri Lanka,178,2,21670000,0.105999788000636,8.214120904476234e-6
2020-04-07,Sri Lanka,185,7,21670000,0.19451950503185494,8.53714813105676e-6
2020-04-08,Sri Lanka,189,4,21670000,0.14547859349066158,8.721735117674204e-6
2020-04-09,Sri Lanka,190,1,21670000,0.07254762501100116,8.767881864328565e-6
2020-04-10,Sri Lanka,190,0,21670000,0,8.767881864328565e-6
2020-04-11,Sri Lanka,198,8,21670000,0.20100756305184242,9.137055837563452e-6
2020-04-12,Sri Lanka,210,12,21670000,0.23904572186687872,9.690816797415783e-6
2020-04-13,Sri Lanka,217,7,21670000,0.1796053020267749,1.0013844023996309e-5
2020-04-14,Sri Lanka,233,16,21670000,0.26204871283216735,1.0752191970466082e-5
2020-04-15,Sri Lanka,238,5,21670000,0.14494275891311212,1.0982925703737886e-5
2020-01-22,Sudan,0,0,41801533,0,0
2020-01-23,Sudan,0,0,41801533,0,0
2020-01-24,Sudan,0,0,41801533,0,0
2020-01-25,Sudan,0,0,41801533,0,0
2020-01-26,Sudan,0,0,41801533,0,0
2020-01-27,Sudan,0,0,41801533,0,0
2020-01-28,Sudan,0,0,41801533,0,0
2020-01-29,Sudan,0,0,41801533,0,0
2020-01-30,Sudan,0,0,41801533,0,0
2020-01-31,Sudan,0,0,41801533,0,0
2020-02-01,Sudan,0,0,41801533,0,0
2020-02-02,Sudan,0,0,41801533,0,0
2020-02-03,Sudan,0,0,41801533,0,0
2020-02-04,Sudan,0,0,41801533,0,0
2020-02-05,Sudan,0,0,41801533,0,0
2020-02-06,Sudan,0,0,41801533,0,0
2020-02-07,Sudan,0,0,41801533,0,0
2020-02-08,Sudan,0,0,41801533,0,0
2020-02-09,Sudan,0,0,41801533,0,0
2020-02-10,Sudan,0,0,41801533,0,0
2020-02-11,Sudan,0,0,41801533,0,0
2020-02-12,Sudan,0,0,41801533,0,0
2020-02-13,Sudan,0,0,41801533,0,0
2020-02-14,Sudan,0,0,41801533,0,0
2020-02-15,Sudan,0,0,41801533,0,0
2020-02-16,Sudan,0,0,41801533,0,0
2020-02-17,Sudan,0,0,41801533,0,0
2020-02-18,Sudan,0,0,41801533,0,0
2020-02-19,Sudan,0,0,41801533,0,0
2020-02-20,Sudan,0,0,41801533,0,0
2020-02-21,Sudan,0,0,41801533,0,0
2020-02-22,Sudan,0,0,41801533,0,0
2020-02-23,Sudan,0,0,41801533,0,0
2020-02-24,Sudan,0,0,41801533,0,0
2020-02-25,Sudan,0,0,41801533,0,0
2020-02-26,Sudan,0,0,41801533,0,0
2020-02-27,Sudan,0,0,41801533,0,0
2020-02-28,Sudan,0,0,41801533,0,0
2020-02-29,Sudan,0,0,41801533,0,0
2020-03-01,Sudan,0,0,41801533,0,0
2020-03-02,Sudan,0,0,41801533,0,0
2020-03-03,Sudan,0,0,41801533,0,0
2020-03-04,Sudan,0,0,41801533,0,0
2020-03-05,Sudan,0,0,41801533,0,0
2020-03-06,Sudan,0,0,41801533,0,0
2020-03-07,Sudan,0,0,41801533,0,0
2020-03-08,Sudan,0,0,41801533,0,0
2020-03-09,Sudan,0,0,41801533,0,0
2020-03-10,Sudan,0,0,41801533,0,0
2020-03-11,Sudan,0,0,41801533,0,0
2020-03-12,Sudan,0,0,41801533,0,0
2020-03-13,Sudan,1,1,41801533,1,2.392256762449358e-8
2020-03-14,Sudan,1,0,41801533,0,2.392256762449358e-8
2020-03-15,Sudan,1,0,41801533,0,2.392256762449358e-8
2020-03-16,Sudan,1,0,41801533,0,2.392256762449358e-8
2020-03-17,Sudan,1,0,41801533,0,2.392256762449358e-8
2020-03-18,Sudan,2,1,41801533,0.7071067811865476,4.784513524898716e-8
2020-03-19,Sudan,2,0,41801533,0,4.784513524898716e-8
2020-03-20,Sudan,2,0,41801533,0,4.784513524898716e-8
2020-03-21,Sudan,2,0,41801533,0,4.784513524898716e-8
2020-03-22,Sudan,2,0,41801533,0,4.784513524898716e-8
2020-03-23,Sudan,2,0,41801533,0,4.784513524898716e-8
2020-03-24,Sudan,3,1,41801533,0.5773502691896257,7.176770287348075e-8
2020-03-25,Sudan,3,0,41801533,0,7.176770287348075e-8
2020-03-26,Sudan,3,0,41801533,0,7.176770287348075e-8
2020-03-27,Sudan,3,0,41801533,0,7.176770287348075e-8
2020-03-28,Sudan,5,2,41801533,0.6324555320336759,1.196128381224679e-7
2020-03-29,Sudan,6,1,41801533,0.408248290463863,1.435354057469615e-7
2020-03-30,Sudan,6,0,41801533,0,1.435354057469615e-7
2020-03-31,Sudan,7,1,41801533,0.3779644730092272,1.6745797337145507e-7
2020-04-01,Sudan,7,0,41801533,0,1.6745797337145507e-7
2020-04-02,Sudan,8,1,41801533,0.3535533905932738,1.9138054099594863e-7
2020-04-03,Sudan,10,2,41801533,0.44721359549995793,2.392256762449358e-7
2020-04-04,Sudan,10,0,41801533,0,2.392256762449358e-7
2020-04-05,Sudan,12,2,41801533,0.408248290463863,2.87070811493923e-7
2020-04-06,Sudan,12,0,41801533,0,2.87070811493923e-7
2020-04-07,Sudan,14,2,41801533,0.3779644730092272,3.3491594674291015e-7
2020-04-08,Sudan,14,0,41801533,0,3.3491594674291015e-7
2020-04-09,Sudan,15,1,41801533,0.2581988897471611,3.5883851436740373e-7
2020-04-10,Sudan,17,2,41801533,0.3429971702850177,4.0668364961639084e-7
2020-04-11,Sudan,19,2,41801533,0.3244428422615251,4.54528784865378e-7
2020-04-12,Sudan,19,0,41801533,0,4.54528784865378e-7
2020-04-13,Sudan,29,10,41801533,0.5872202195147035,6.937544611103139e-7
2020-04-14,Sudan,32,3,41801533,0.30618621784789724,7.655221639837945e-7
2020-04-15,Sudan,32,0,41801533,0,7.655221639837945e-7
2020-01-22,Suriname,0,0,575991,0,0
2020-01-23,Suriname,0,0,575991,0,0
2020-01-24,Suriname,0,0,575991,0,0
2020-01-25,Suriname,0,0,575991,0,0
2020-01-26,Suriname,0,0,575991,0,0
2020-01-27,Suriname,0,0,575991,0,0
2020-01-28,Suriname,0,0,575991,0,0
2020-01-29,Suriname,0,0,575991,0,0
2020-01-30,Suriname,0,0,575991,0,0
2020-01-31,Suriname,0,0,575991,0,0
2020-02-01,Suriname,0,0,575991,0,0
2020-02-02,Suriname,0,0,575991,0,0
2020-02-03,Suriname,0,0,575991,0,0
2020-02-04,Suriname,0,0,575991,0,0
2020-02-05,Suriname,0,0,575991,0,0
2020-02-06,Suriname,0,0,575991,0,0
2020-02-07,Suriname,0,0,575991,0,0
2020-02-08,Suriname,0,0,575991,0,0
2020-02-09,Suriname,0,0,575991,0,0
2020-02-10,Suriname,0,0,575991,0,0
2020-02-11,Suriname,0,0,575991,0,0
2020-02-12,Suriname,0,0,575991,0,0
2020-02-13,Suriname,0,0,575991,0,0
2020-02-14,Suriname,0,0,575991,0,0
2020-02-15,Suriname,0,0,575991,0,0
2020-02-16,Suriname,0,0,575991,0,0
2020-02-17,Suriname,0,0,575991,0,0
2020-02-18,Suriname,0,0,575991,0,0
2020-02-19,Suriname,0,0,575991,0,0
2020-02-20,Suriname,0,0,575991,0,0
2020-02-21,Suriname,0,0,575991,0,0
2020-02-22,Suriname,0,0,575991,0,0
2020-02-23,Suriname,0,0,575991,0,0
2020-02-24,Suriname,0,0,575991,0,0
2020-02-25,Suriname,0,0,575991,0,0
2020-02-26,Suriname,0,0,575991,0,0
2020-02-27,Suriname,0,0,575991,0,0
2020-02-28,Suriname,0,0,575991,0,0
2020-02-29,Suriname,0,0,575991,0,0
2020-03-01,Suriname,0,0,575991,0,0
2020-03-02,Suriname,0,0,575991,0,0
2020-03-03,Suriname,0,0,575991,0,0
2020-03-04,Suriname,0,0,575991,0,0
2020-03-05,Suriname,0,0,575991,0,0
2020-03-06,Suriname,0,0,575991,0,0
2020-03-07,Suriname,0,0,575991,0,0
2020-03-08,Suriname,0,0,575991,0,0
2020-03-09,Suriname,0,0,575991,0,0
2020-03-10,Suriname,0,0,575991,0,0
2020-03-11,Suriname,0,0,575991,0,0
2020-03-12,Suriname,0,0,575991,0,0
2020-03-13,Suriname,0,0,575991,0,0
2020-03-14,Suriname,1,1,575991,1,1.736138238271084e-6
2020-03-15,Suriname,1,0,575991,0,1.736138238271084e-6
2020-03-16,Suriname,1,0,575991,0,1.736138238271084e-6
2020-03-17,Suriname,1,0,575991,0,1.736138238271084e-6
2020-03-18,Suriname,1,0,575991,0,1.736138238271084e-6
2020-03-19,Suriname,1,0,575991,0,1.736138238271084e-6
2020-03-20,Suriname,4,3,575991,0.8660254037844386,6.944552953084336e-6
2020-03-21,Suriname,4,0,575991,0,6.944552953084336e-6
2020-03-22,Suriname,5,1,575991,0.44721359549995793,8.68069119135542e-6
2020-03-23,Suriname,5,0,575991,0,8.68069119135542e-6
2020-03-24,Suriname,7,2,575991,0.5345224838248488,1.2152967667897588e-5
2020-03-25,Suriname,8,1,575991,0.3535533905932738,1.3889105906168672e-5
2020-03-26,Suriname,8,0,575991,0,1.3889105906168672e-5
2020-03-27,Suriname,8,0,575991,0,1.3889105906168672e-5
2020-03-28,Suriname,8,0,575991,0,1.3889105906168672e-5
2020-03-29,Suriname,8,0,575991,0,1.3889105906168672e-5
2020-03-30,Suriname,8,0,575991,0,1.3889105906168672e-5
2020-03-31,Suriname,9,1,575991,0.3333333333333333,1.5625244144439756e-5
2020-04-01,Suriname,10,1,575991,0.31622776601683794,1.736138238271084e-5
2020-04-02,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-03,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-04,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-05,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-06,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-07,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-08,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-09,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-10,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-11,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-12,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-13,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-14,Suriname,10,0,575991,0,1.736138238271084e-5
2020-04-15,Suriname,10,0,575991,0,1.736138238271084e-5
2020-01-22,Sweden,0,0,10175214,0,0
2020-01-23,Sweden,0,0,10175214,0,0
2020-01-24,Sweden,0,0,10175214,0,0
2020-01-25,Sweden,0,0,10175214,0,0
2020-01-26,Sweden,0,0,10175214,0,0
2020-01-27,Sweden,0,0,10175214,0,0
2020-01-28,Sweden,0,0,10175214,0,0
2020-01-29,Sweden,0,0,10175214,0,0
2020-01-30,Sweden,0,0,10175214,0,0
2020-01-31,Sweden,1,1,10175214,1,9.82780313023392e-8
2020-02-01,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-02,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-03,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-04,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-05,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-06,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-07,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-08,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-09,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-10,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-11,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-12,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-13,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-14,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-15,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-16,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-17,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-18,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-19,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-20,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-21,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-22,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-23,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-24,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-25,Sweden,1,0,10175214,0,9.82780313023392e-8
2020-02-26,Sweden,2,1,10175214,0.7071067811865476,1.965560626046784e-7
2020-02-27,Sweden,7,5,10175214,0.8451542547285166,6.879462191163743e-7
2020-02-28,Sweden,7,0,10175214,0,6.879462191163743e-7
2020-02-29,Sweden,12,5,10175214,0.6454972243679028,1.1793363756280703e-6
2020-03-01,Sweden,14,2,10175214,0.3779644730092272,1.3758924382327487e-6
2020-03-02,Sweden,15,1,10175214,0.2581988897471611,1.474170469535088e-6
2020-03-03,Sweden,21,6,10175214,0.5345224838248488,2.0638386573491232e-6
2020-03-04,Sweden,35,14,10175214,0.6324555320336759,3.439731095581872e-6
2020-03-05,Sweden,94,59,10175214,0.7922496919962071,9.238134942419884e-6
2020-03-06,Sweden,101,7,10175214,0.26326209505561055,9.926081161536259e-6
2020-03-07,Sweden,161,60,10175214,0.6104676956673597,1.582276303967661e-5
2020-03-08,Sweden,203,42,10175214,0.454858826147342,1.9950440354374855e-5
2020-03-09,Sweden,248,45,10175214,0.42597137568529864,2.437295176298012e-5
2020-03-10,Sweden,355,107,10175214,0.5490067856631877,3.488870111233041e-5
2020-03-11,Sweden,500,145,10175214,0.5385164807134504,4.9139015651169595e-5
2020-03-12,Sweden,599,99,10175214,0.4065408455475261,5.886854075010118e-5
2020-03-13,Sweden,814,215,10175214,0.5139336184058834,7.99983174801041e-5
2020-03-14,Sweden,961,147,10175214,0.39110824687039164,9.444518808154797e-5
2020-03-15,Sweden,1022,61,10175214,0.24430900199135466,1.0044014799099066e-4
2020-03-16,Sweden,1103,81,10175214,0.270990928646855,1.0840066852648012e-4
2020-03-17,Sweden,1190,87,10175214,0.2703872106766128,1.1695085724978365e-4
2020-03-18,Sweden,1279,89,10175214,0.263790852306805,1.2569760203569183e-4
2020-03-19,Sweden,1439,160,10175214,0.3334491343906163,1.414220870440661e-4
2020-03-20,Sweden,1639,200,10175214,0.34932166463208386,1.6107769330453393e-4
2020-03-21,Sweden,1763,124,10175214,0.2652068189827336,1.73264169186024e-4
2020-03-22,Sweden,1934,171,10175214,0.2973512854689052,1.90069712538724e-4
2020-03-23,Sweden,2046,112,10175214,0.23396785669566753,2.01076852044586e-4
2020-03-24,Sweden,2286,240,10175214,0.3240167845041672,2.246635795571474e-4
2020-03-25,Sweden,2526,240,10175214,0.3082399657483769,2.482503070697088e-4
2020-03-26,Sweden,2840,314,10175214,0.3325107220552296,2.791096088986433e-4
2020-03-27,Sweden,3069,229,10175214,0.27316137928570383,3.0161527806687896e-4
2020-03-28,Sweden,3447,378,10175214,0.33115038035993954,3.3876437389916323e-4
2020-03-29,Sweden,3700,253,10175214,0.2614925971770107,3.63628715818655e-4
2020-03-30,Sweden,4028,328,10175214,0.2853594050833324,3.958639100858223e-4
2020-03-31,Sweden,4435,407,10175214,0.30293565533617395,4.3586306882587435e-4
2020-04-01,Sweden,4947,512,10175214,0.3217096034169093,4.86181420852672e-4
2020-04-02,Sweden,5568,621,10175214,0.33396133371064546,5.472120782914246e-4
2020-04-03,Sweden,6131,563,10175214,0.303032032932494,6.025426099146417e-4
2020-04-04,Sweden,6443,312,10175214,0.22005600856058516,6.332053556809714e-4
2020-04-05,Sweden,6830,387,10175214,0.23803736311173687,6.712389537949767e-4
2020-04-06,Sweden,7206,376,10175214,0.2284266620579563,7.081914935646562e-4
2020-04-07,Sweden,7693,487,10175214,0.2516034630381006,7.560528948088954e-4
2020-04-08,Sweden,8419,726,10175214,0.29365544336919536,8.274027455343936e-4
2020-04-09,Sweden,9141,722,10175214,0.28104233450894517,8.983594841346826e-4
2020-04-10,Sweden,9685,544,10175214,0.23700070468604734,9.518227331631551e-4
2020-04-11,Sweden,10151,466,10175214,0.214258738937557,9.976202957500452e-4
2020-04-12,Sweden,10483,332,10175214,0.1779615783834017,0.0010302486021424217
2020-04-13,Sweden,10948,465,10175214,0.2060910263538611,0.0010759478866980096
2020-04-14,Sweden,11445,497,10175214,0.20838684328095042,0.001124792068255272
2020-04-15,Sweden,11927,482,10175214,0.2010286283900388,0.0011721620793429996
2020-01-22,Switzerland,0,0,8513227,0,0
2020-01-23,Switzerland,0,0,8513227,0,0
2020-01-24,Switzerland,0,0,8513227,0,0
2020-01-25,Switzerland,0,0,8513227,0,0
2020-01-26,Switzerland,0,0,8513227,0,0
2020-01-27,Switzerland,0,0,8513227,0,0
